A_m,E_m,R_m,SNR,V_m
-12.770515441894531,3.232381820678711,4.180760383605957,32.07732391357422,-20.22810173034668
-12.699734687805176,3.935225486755371,4.195492267608643,29.448657989501953,-20.43370819091797
-12.699734687805176,3.935225486755371,4.195492267608643,29.448657989501953,-20.43370819091797
-12.628474235534668,1.0922820568084717,4.220975875854492,25.832548141479492,-20.691783905029297
-12.628474235534668,1.0922820568084717,4.220975875854492,25.832548141479492,-20.691783905029297
-11.87812328338623,0.7317221760749817,4.26597261428833,29.50259017944336,-20.86863899230957
-11.87812328338623,0.7317221760749817,4.26597261428833,29.50259017944336,-20.86863899230957
-12.743802070617676,1.3055390119552612,4.305340766906738,32.2786865234375,-20.891494750976562
-12.623181343078613,1.4247134923934937,4.318000316619873,32.9492301940918,-20.976558685302734
-12.433505058288574,1.7327345609664917,4.333576202392578,31.948123931884766,-20.93931770324707
-12.670018196105957,3.1087536811828613,4.350703716278076,30.145395278930664,-20.945600509643555
-12.513077735900879,3.8953335285186768,4.365182876586914,27.891490936279297,-20.959075927734375
-12.581632614135742,4.073132514953613,4.386970520019531,26.403926849365234,-20.962677001953125
-13.352823257446289,3.6302995681762695,4.402124404907227,24.024810791015625,-20.96500587463379
-12.212346076965332,1.5138674974441528,4.421442985534668,24.81451988220215,-20.972726821899414
-12.895215034484863,0.6257046461105347,4.43809175491333,25.191143035888672,-20.945127487182617
-12.790938377380371,0.8762338161468506,4.45591926574707,27.180625915527344,-20.969694137573242
-12.115253448486328,1.28119957447052,4.467884063720703,30.42352294921875,-20.959964752197266
-12.777750968933105,1.2737199068069458,4.488974094390869,31.59971046447754,-20.941272735595703
-12.547046661376953,1.473911166191101,4.506925582885742,33.354095458984375,-21.010135650634766
-12.475890159606934,1.9928646087646484,4.5236735343933105,32.87022399902344,-20.97021484375
-12.29930591583252,2.885183095932007,4.539880275726318,30.704553604125977,-21.007104873657227
-12.29930591583252,2.885183095932007,4.539880275726318,30.704553604125977,-21.007104873657227
-12.285853385925293,4.841014385223389,4.569095611572266,25.041858673095703,-20.983491897583008
-12.491287231445312,3.871835708618164,4.587926387786865,20.337474822998047,-20.976797103881836
-12.091072082519531,1.3979231119155884,4.608340740203857,23.102224349975586,-20.98421859741211
-12.102590560913086,1.3689268827438354,4.622446060180664,24.847015380859375,-21.022605895996094
-12.556451797485352,0.638427197933197,4.643073081970215,27.828670501708984,-20.977861404418945
-12.738564491271973,0.9079739451408386,4.660251140594482,30.348400115966797,-21.005895614624023
-12.471317291259766,1.0123182535171509,4.679695129394531,31.798023223876953,-20.96184539794922
-12.452659606933594,1.5175124406814575,4.696430683135986,33.098419189453125,-20.994873046875
-12.384927749633789,1.6537092924118042,4.712935447692871,32.657081604003906,-21.0564022064209
-12.43295955657959,1.7700992822647095,4.727730751037598,31.499462127685547,-21.031970977783203
-12.739840507507324,3.2080252170562744,4.7465949058532715,27.76067543029785,-20.936782836914062
-12.830211639404297,4.00169038772583,4.765077590942383,24.630847930908203,-20.938196182250977
-12.830211639404297,4.00169038772583,4.765077590942383,24.630847930908203,-20.938196182250977
-12.830211639404297,4.00169038772583,4.765077590942383,24.630847930908203,-20.938196182250977
-13.106672286987305,3.038304328918457,4.815847873687744,19.992351531982422,-21.00327491760254
-12.613476753234863,0.9160591959953308,4.832058906555176,21.700820922851562,-20.97992515563965
-12.573534965515137,0.39649730920791626,4.849915027618408,24.55480194091797,-20.97951889038086
-11.851384162902832,1.0136520862579346,4.867771148681641,27.676555633544922,-21.01480484008789
-11.294085502624512,0.9174261689186096,4.881516933441162,28.251142501831055,-20.970922470092773
-12.361466407775879,1.3523229360580444,4.902557373046875,29.976764678955078,-20.94481086730957
-12.677312850952148,1.3068269491195679,4.920392036437988,31.630550384521484,-20.893102645874023
-12.555710792541504,1.7950655221939087,4.935422897338867,30.696636199951172,-20.898147583007812
-12.363846778869629,2.720719575881958,4.952446937561035,30.143081665039062,-21.02996063232422
-12.850769996643066,2.9543163776397705,4.967920303344727,27.4178409576416,-21.020383834838867
-13.344013214111328,4.082431316375732,4.9824652671813965,24.02344512939453,-20.977718353271484
-12.80642032623291,4.442272186279297,4.997633457183838,20.390113830566406,-21.00327491760254
-12.80642032623291,4.442272186279297,4.997633457183838,20.390113830566406,-21.00327491760254
-12.80642032623291,4.442272186279297,4.997633457183838,20.390113830566406,-21.00327491760254
-12.80642032623291,4.442272186279297,4.997633457183838,20.390113830566406,-21.00327491760254
-12.80642032623291,4.442272186279297,4.997633457183838,20.390113830566406,-21.00327491760254
