A_m,E_m,R_m,SNR,V_m
47.53648376464844,10.831276893615723,2.8942368030548096,54.847412109375,-28.80411148071289
46.685035705566406,10.775814056396484,2.920808792114258,58.2767333984375,-29.1715087890625
46.293643951416016,10.768863677978516,2.940000057220459,42.0103759765625,-15.752455711364746
46.014488220214844,11.119784355163574,2.9626922607421875,57.223854064941406,-29.710548400878906
45.2967529296875,11.048490524291992,2.9882843494415283,60.872859954833984,-30.03219223022461
45.01289749145508,10.738487243652344,3.011589765548706,43.51669692993164,-9.70244312286377
44.611202239990234,10.653094291687012,3.030552864074707,56.88233184814453,-30.59646224975586
44.17963790893555,10.754368782043457,3.0622458457946777,64.47332763671875,-30.83173942565918
43.62580490112305,10.691238403320312,3.0929653644561768,62.70722961425781,-31.049274444580078
43.29158020019531,10.641818046569824,3.1082756519317627,66.5055923461914,-31.29605484008789
42.95124816894531,10.747282981872559,3.1397621631622314,67.41132354736328,-31.42141342163086
42.60890197753906,10.777872085571289,3.1698789596557617,58.63935470581055,-31.570714950561523
42.24613571166992,10.437665939331055,3.1974096298217773,58.60977554321289,-31.73268699645996
41.382999420166016,9.78291130065918,3.2181437015533447,58.973812103271484,-31.878511428833008
40.95475387573242,9.8460054397583,3.2441318035125732,61.98724365234375,-32.03063201904297
40.650428771972656,9.732075691223145,3.2725038528442383,61.999244689941406,-32.198936462402344
40.27061080932617,9.850301742553711,3.296616315841675,66.87222290039062,-32.30772018432617
39.943199157714844,9.928295135498047,3.3226144313812256,59.406585693359375,-32.509212493896484
39.590980529785156,9.777812957763672,3.3437159061431885,57.7694091796875,-32.64603805541992
39.01008987426758,9.857429504394531,3.377779483795166,65.11779022216797,-32.82682800292969
38.7602424621582,9.672395706176758,3.4056711196899414,65.04052734375,-32.90633010864258
37.593021392822266,9.931640625,3.435770034790039,58.451171875,-32.98907470703125
37.19712448120117,10.028830528259277,3.4728047847747803,52.8032341003418,-33.10844039916992
37.0732536315918,9.753796577453613,3.486665964126587,61.31958770751953,-33.20804214477539
36.699649810791016,9.955911636352539,3.513697862625122,62.45210266113281,-33.36790084838867
36.311134338378906,9.953763961791992,3.5434648990631104,55.077571868896484,-33.48509979248047
36.055912017822266,9.946413040161133,3.568427085876465,58.32197189331055,-33.66073226928711
35.720069885253906,9.989924430847168,3.595637559890747,63.479095458984375,-33.71504592895508
35.27548599243164,10.044638633728027,3.6240811347961426,53.8853759765625,-33.640625
35.11159133911133,9.692848205566406,3.6530356407165527,59.904903411865234,-33.5233039855957
34.768978118896484,9.680341720581055,3.6777195930480957,65.72482299804688,-33.07795715332031
34.34270095825195,9.118629455566406,3.710160732269287,59.44807434082031,-32.541988372802734
33.94876480102539,9.05908489227295,3.7327866554260254,57.847442626953125,-31.940561294555664
33.74332809448242,8.903985977172852,3.755530595779419,64.02973937988281,-31.30826187133789
33.309139251708984,8.754495620727539,3.7841784954071045,61.75510787963867,-30.489362716674805
32.95498275756836,8.696496963500977,3.805741310119629,62.12287902832031,-29.738229751586914
32.59027099609375,8.922307968139648,3.8323774337768555,54.76350402832031,-28.65190887451172
32.116092681884766,9.078336715698242,3.855987787246704,53.927337646484375,-27.734560012817383
31.78813362121582,9.005343437194824,3.874924659729004,56.003814697265625,-26.954906463623047
31.385229110717773,8.91841983795166,3.896980047225952,51.72563552856445,-25.93379783630371
30.636829376220703,9.398456573486328,3.9176011085510254,53.34968185424805,-24.928064346313477
30.16251564025879,9.1795015335083,3.9361753463745117,59.686336517333984,-23.935256958007812
30.16251564025879,9.1795015335083,3.9361753463745117,59.686336517333984,-23.935256958007812
29.292692184448242,9.38348388671875,3.9730591773986816,41.06931686401367,-30.881710052490234
28.878116607666016,9.228117942810059,3.9941253662109375,57.81917953491211,-20.561323165893555
28.449939727783203,9.281281471252441,4.005770206451416,57.34754180908203,-19.56084442138672
27.8585147857666,9.456347465515137,4.023789405822754,56.93990707397461,-18.41008186340332
27.44969367980957,8.63282299041748,4.03823709487915,61.31275177001953,-17.37172508239746
26.797025680541992,8.91033935546875,4.055210113525391,54.010276794433594,-16.25180435180664
26.312225341796875,8.71804428100586,4.066895961761475,56.18465805053711,-15.093864440917969
25.86979866027832,8.9324951171875,4.07919979095459,59.47677230834961,-14.17573356628418
25.44584846496582,8.74087905883789,4.090111255645752,59.15617370605469,-13.386039733886719
24.979291915893555,8.946953773498535,4.099743366241455,56.674537658691406,-12.35349178314209
24.493253707885742,9.017451286315918,4.109014987945557,63.132877349853516,-11.552292823791504
23.642396926879883,8.680404663085938,4.119271755218506,63.00012969970703,-10.63216495513916
23.27475929260254,9.420875549316406,4.125875949859619,73.04621887207031,-9.89157485961914
22.804973602294922,9.38748550415039,4.133483409881592,76.03392028808594,-8.927684783935547
22.40545654296875,9.21010971069336,4.140726566314697,71.63430786132812,-8.147587776184082
21.850677490234375,9.282798767089844,4.1473283767700195,74.39564514160156,-7.236771106719971
21.42965316772461,9.570068359375,4.15231990814209,67.25208282470703,-6.283962249755859
20.940099716186523,9.874372482299805,4.157133102416992,75.64152526855469,-5.156748294830322
20.12958526611328,9.131897926330566,4.16138219833374,76.25042724609375,-4.023231506347656
20.042829513549805,9.06607723236084,4.16356897354126,72.76028442382812,-3.3483731746673584
19.316448211669922,9.281594276428223,4.16583776473999,71.90255737304688,-2.0023257732391357
19.048534393310547,9.35355281829834,4.168237686157227,69.92527770996094,-1.358554482460022
18.529613494873047,9.368701934814453,4.169785976409912,61.53628921508789,8.589713096618652
18.148765563964844,9.473791122436523,4.169607639312744,63.78834533691406,9.516792297363281
17.6766300201416,9.416641235351562,4.170843124389648,60.09847640991211,10.395637512207031
16.759504318237305,9.829556465148926,4.167272090911865,64.84364318847656,2.56518292427063
16.311965942382812,9.886670112609863,4.162778377532959,67.71166229248047,3.358497142791748
15.780143737792969,9.816069602966309,4.159619331359863,62.246551513671875,4.044564247131348
15.780143737792969,9.816069602966309,4.159619331359863,62.246551513671875,4.044564247131348
14.873915672302246,10.267756462097168,4.158033847808838,59.167884826660156,5.980015754699707
14.418611526489258,10.254446029663086,4.154988765716553,60.242897033691406,7.128757476806641
13.771138191223145,10.51470947265625,4.141201972961426,58.9417724609375,8.424556732177734
13.44498062133789,9.661900520324707,4.135246753692627,61.48790740966797,9.704498291015625
13.119514465332031,10.105884552001953,4.126616954803467,59.673580169677734,10.967178344726562
12.430248260498047,9.81727123260498,4.114512920379639,57.600067138671875,12.602703094482422
12.016462326049805,9.613821983337402,4.104898452758789,60.88693618774414,13.563287734985352
11.656845092773438,9.85346508026123,4.094103813171387,61.47882080078125,14.818017959594727
11.077914237976074,9.755836486816406,4.079244136810303,66.7633285522461,16.240480422973633
10.718679428100586,10.185425758361816,4.067096710205078,60.89931106567383,17.40751838684082
10.287910461425781,10.195597648620605,4.050973892211914,63.60702133178711,18.64317512512207
9.755155563354492,10.161412239074707,4.035663604736328,63.50020980834961,19.82345962524414
9.254080772399902,10.465702056884766,4.0178399085998535,61.065757751464844,20.993192672729492
9.254080772399902,10.465702056884766,4.0178399085998535,61.065757751464844,20.993192672729492
9.254080772399902,10.465702056884766,4.0178399085998535,61.065757751464844,20.993192672729492
8.00228500366211,10.917736053466797,3.9693384170532227,55.08140182495117,24.1920223236084
7.573339462280273,10.530356407165527,3.9410362243652344,60.709442138671875,25.569534301757812
7.2197489738464355,10.695298194885254,3.921241044998169,63.472843170166016,26.481313705444336
6.908706188201904,10.753908157348633,3.9014415740966797,66.91336059570312,27.449378967285156
6.516927242279053,10.584662437438965,3.8719682693481445,60.60773468017578,28.5660457611084
6.288846015930176,10.89384937286377,3.857739210128784,61.45356750488281,29.237764358520508
5.809506416320801,10.64191722869873,3.826519727706909,60.288639068603516,30.223163604736328
5.513349533081055,10.699383735656738,3.8011696338653564,66.50362396240234,31.019805908203125
5.154480934143066,10.078116416931152,3.7661755084991455,57.74662399291992,31.73259162902832
4.916069030761719,11.192298889160156,3.7523326873779297,58.45336151123047,32.33484649658203
4.625936985015869,9.909324645996094,3.7070140838623047,51.60930633544922,33.06056213378906
4.383626461029053,11.401712417602539,3.6950225830078125,60.977439880371094,33.394474029541016
3.9787940979003906,11.042598724365234,3.663304567337036,55.8088493347168,33.84218978881836
3.699103355407715,11.297941207885742,3.646392583847046,60.95321273803711,33.955570220947266
3.460282802581787,11.316704750061035,3.613860607147217,62.038082122802734,34.080657958984375
3.0800466537475586,11.427287101745605,3.590338945388794,58.18599319458008,34.12112045288086
2.8143808841705322,11.56855583190918,3.5604987144470215,59.558876037597656,34.13002014160156
2.6005263328552246,11.904989242553711,3.5339291095733643,60.474491119384766,34.133663177490234
2.255950689315796,11.867186546325684,3.508608341217041,58.029029846191406,34.11390686035156
2.0057339668273926,10.77087688446045,3.4944021701812744,51.20704650878906,34.06300354003906
1.8083759546279907,12.107882499694824,3.4531540870666504,53.279579162597656,34.12963104248047
1.6108087301254272,11.149113655090332,3.4246408939361572,52.28162384033203,34.12580871582031
2.6643824577331543,12.32894229888916,3.437182664871216,58.84590530395508,33.609474182128906
2.6643824577331543,12.32894229888916,3.437182664871216,58.84590530395508,33.609474182128906
1.0018854141235352,12.26724910736084,3.3789403438568115,50.88801956176758,15.761696815490723
1.0018854141235352,12.26724910736084,3.3789403438568115,50.88801956176758,15.761696815490723
1.0018854141235352,12.26724910736084,3.3789403438568115,50.88801956176758,15.761696815490723
1.9141044616699219,12.697457313537598,3.316547155380249,59.944129943847656,34.111907958984375
1.9141044616699219,12.697457313537598,3.316547155380249,59.944129943847656,34.111907958984375
1.9141044616699219,12.697457313537598,3.316547155380249,59.944129943847656,34.111907958984375
1.9141044616699219,12.697457313537598,3.316547155380249,59.944129943847656,34.111907958984375
0.6357487440109253,13.113584518432617,3.2521042823791504,48.60012435913086,17.29330062866211
0.6357487440109253,13.113584518432617,3.2521042823791504,48.60012435913086,17.29330062866211
