A_m,E_m,R_m,SNR,V_m
29.29159927368164,-2.394932508468628,0.888192892074585,20.11713981628418,-11.129034996032715
29.29159927368164,-2.394932508468628,0.888192892074585,20.11713981628418,-11.129034996032715
29.29159927368164,-2.394932508468628,0.888192892074585,20.11713981628418,-11.129034996032715
28.631696701049805,-2.0904648303985596,0.9215689301490784,29.812021255493164,-10.979434967041016
28.65359878540039,-2.184147596359253,0.9414310455322266,31.826448440551758,-11.455395698547363
29.577177047729492,-1.9411096572875977,0.9480621814727783,36.565406799316406,-11.860602378845215
30.32349395751953,-2.0268843173980713,0.9467402100563049,22.511310577392578,-11.392403602600098
30.32349395751953,-2.0268843173980713,0.9467402100563049,22.511310577392578,-11.392403602600098
28.922388076782227,-1.777227759361267,0.9729663729667664,27.596282958984375,-12.031659126281738
27.773143768310547,-2.3871634006500244,0.9987414479255676,37.9289436340332,-12.328329086303711
27.762588500976562,-2.50211501121521,0.9965382218360901,34.47636032104492,-12.151668548583984
26.821470260620117,-0.37958529591560364,1.0183502435684204,28.99458885192871,-11.956201553344727
26.794464111328125,-0.6148621439933777,1.0264126062393188,36.125823974609375,-11.61280632019043
25.82242202758789,-0.8275918364524841,1.0338010787963867,47.627845764160156,-11.649049758911133
25.139734268188477,-1.874951720237732,1.0339466333389282,31.00274085998535,-11.595417976379395
25.30464744567871,-2.1155824661254883,1.0485223531723022,29.436386108398438,-12.638057708740234
24.937835693359375,-1.4381815195083618,1.057386875152588,39.430397033691406,-12.80489444732666
25.575342178344727,-1.403558611869812,1.0643659830093384,36.607818603515625,-12.729720115661621
26.042652130126953,-1.7452406883239746,1.0721596479415894,39.87217712402344,-12.443416595458984
24.1799373626709,-2.005711317062378,1.0819697380065918,27.74894905090332,-12.286933898925781
24.1799373626709,-2.005711317062378,1.0819697380065918,27.74894905090332,-12.286933898925781
23.04099464416504,-1.2362669706344604,1.1021102666854858,40.815643310546875,-12.361745834350586
22.681968688964844,-1.2019641399383545,1.112034797668457,45.59054946899414,-12.417559623718262
21.83292007446289,-1.581885576248169,1.1154372692108154,38.673553466796875,-12.386550903320312
21.378631591796875,-2.1907386779785156,1.129660725593567,47.69996643066406,-12.349654197692871
21.78040313720703,-2.0121164321899414,1.1370693445205688,51.30292510986328,-12.420350074768066
21.84779167175293,-1.7222994565963745,1.14737868309021,50.875938415527344,-12.391460418701172
21.324241638183594,-2.027071952819824,1.1613675355911255,55.20054626464844,-11.985024452209473
21.848474502563477,-1.6412532329559326,1.1652095317840576,50.09825134277344,-11.815484046936035
20.602479934692383,-1.8189419507980347,1.1794184446334839,46.04978942871094,-11.379961967468262
20.23077964782715,-1.4674606323242188,1.1915175914764404,51.48166275024414,-11.110040664672852
19.995777130126953,-1.472658395767212,1.1988036632537842,56.24824142456055,-11.135075569152832
19.402511596679688,-1.5016474723815918,1.2071133852005005,50.9453010559082,-11.319986343383789
19.370681762695312,-1.5132945775985718,1.2175722122192383,50.032875061035156,-11.384420394897461
19.072124481201172,-1.5504029989242554,1.2240411043167114,50.3071174621582,-10.718860626220703
18.20647621154785,-1.4928874969482422,1.2374329566955566,53.64315414428711,-10.85364818572998
18.388410568237305,-1.4319114685058594,1.2413105964660645,62.15104675292969,-10.898187637329102
18.158660888671875,-1.339724063873291,1.2503819465637207,57.84733200073242,-10.280137062072754
17.56378746032715,-1.3268872499465942,1.2587690353393555,58.97480773925781,-10.063773155212402
17.567956924438477,-1.1903001070022583,1.2677993774414062,60.228023529052734,-9.974431991577148
17.3028507232666,-1.4193452596664429,1.2727798223495483,59.520355224609375,-9.79642391204834
