A_m,E_m,R_m,SNR,V_m
-5.629545211791992,-3.32366943359375,5.3294291496276855,30.356626510620117,-1.2117273807525635
-5.560319423675537,-3.2259323596954346,5.332606792449951,31.22039794921875,-1.2117273807525635
-5.745465278625488,-3.450371742248535,5.34029483795166,27.424240112304688,-1.2117273807525635
-5.743206977844238,-3.1800642013549805,5.331474304199219,29.453041076660156,-1.2117273807525635
-5.571676254272461,-3.3327791690826416,5.3362956047058105,35.38734436035156,-1.2117273807525635
-5.423551082611084,-3.4713361263275146,5.338580131530762,36.1646614074707,-1.2330601215362549
-5.362115383148193,-3.4983327388763428,5.339467525482178,34.992515563964844,-1.242148756980896
-5.35752010345459,-3.4963841438293457,5.338455677032471,40.10320281982422,-1.2437593936920166
-5.252392292022705,-3.521118402481079,5.338676452636719,39.24102783203125,-1.2623803615570068
-5.272613048553467,-3.394735813140869,5.340904712677002,39.457759857177734,-1.2984061241149902
-5.192404747009277,-3.689293146133423,5.343592166900635,38.04169464111328,-1.3456242084503174
-5.271743297576904,-3.437046527862549,5.343398571014404,29.067628860473633,-1.3551894426345825
-5.24030065536499,-3.612504243850708,5.34264612197876,35.10493087768555,-1.3582298755645752
-5.2675323486328125,-3.411717653274536,5.346662521362305,27.80000877380371,-1.4404711723327637
-5.114020347595215,-3.2400197982788086,5.348179340362549,25.50261688232422,-1.4996540546417236
-4.898144245147705,-3.495041847229004,5.34658670425415,33.40668487548828,-1.4252358675003052
-4.174386978149414,-2.9878132343292236,5.346414089202881,30.22092628479004,-1.454030156135559
-4.821013927459717,-3.6008989810943604,5.347291946411133,27.026409149169922,-1.4196479320526123
-4.863220691680908,-3.5273938179016113,5.350303649902344,36.76622772216797,-1.4897764921188354
-4.906306266784668,-3.5878610610961914,5.351104259490967,35.553382873535156,-1.4898093938827515
-4.996143817901611,-3.631171226501465,5.350362777709961,27.976547241210938,-1.4852075576782227
-3.681084632873535,-3.7402758598327637,5.355161666870117,26.73795509338379,-1.5082002878189087
-4.953255653381348,-3.2027151584625244,5.358489513397217,26.704893112182617,-1.5559277534484863
-4.736288070678711,-3.5805864334106445,5.354184150695801,27.121267318725586,-1.5070991516113281
