A_m,E_m,R_m,SNR,V_m
-5.361584186553955,-0.1741442233324051,5.480098247528076,50.09325408935547,-3.951056718826294
-4.812048435211182,0.6281254291534424,5.511429786682129,89.8720703125,-2.9452569484710693
-4.493042945861816,0.9079321026802063,5.513662338256836,86.85599517822266,-2.9982478618621826
-4.880716800689697,0.6928743720054626,5.502588272094727,88.3486328125,-2.997471332550049
-4.797719955444336,1.4853163957595825,5.50467586517334,54.96845626831055,-4.039087295532227
-5.1510114669799805,0.6414925456047058,5.496175289154053,93.55174255371094,-2.9566423892974854
-5.067357063293457,0.6475169658660889,5.501432418823242,94.09870147705078,-2.962226390838623
-5.067357063293457,0.6475169658660889,5.501432418823242,94.09870147705078,-2.962226390838623
-4.847736358642578,0.5600383877754211,5.495660781860352,57.595916748046875,-1.7935752868652344
-4.271031856536865,0.6920667290687561,5.536999702453613,88.17119598388672,-2.960845708847046
-4.72309684753418,0.8530219197273254,5.521098613739014,93.63096618652344,-3.0505239963531494
-4.466797351837158,0.9876006245613098,5.5140275955200195,87.80184936523438,-3.0507705211639404
-4.397509574890137,0.7136337161064148,5.5143723487854,81.32514953613281,-3.0417065620422363
-4.04275369644165,0.6822291016578674,5.530217170715332,54.28253173828125,-4.173731803894043
-4.167943000793457,0.7602813243865967,5.526054382324219,88.82038116455078,-3.0383455753326416
-3.9246346950531006,0.49438512325286865,5.52522087097168,82.92324829101562,-3.0236690044403076
-3.8434715270996094,0.42368215322494507,5.5409464836120605,88.50325775146484,-3.0074968338012695
-3.7673161029815674,0.5731034278869629,5.540905952453613,90.20333862304688,-3.0128629207611084
-3.6644320487976074,0.5740209221839905,5.55242919921875,88.19886779785156,-3.081130266189575
-3.6644320487976074,0.5740209221839905,5.55242919921875,88.19886779785156,-3.081130266189575
-3.6644320487976074,0.5740209221839905,5.55242919921875,88.19886779785156,-3.081130266189575
-4.062098979949951,0.8274867534637451,5.544300556182861,54.815818786621094,-4.146971225738525
-3.9538733959198,0.7679353356361389,5.540574550628662,59.534446716308594,-4.128666877746582
-3.6852028369903564,0.8635164499282837,5.541349411010742,85.00442504882812,-3.039520502090454
-4.393465518951416,0.6780576109886169,5.556246757507324,80.46570587158203,-2.980173349380493
-4.3576178550720215,0.7900261282920837,5.529621124267578,85.55587005615234,-2.9613471031188965
-3.7719430923461914,0.9553974866867065,5.550470352172852,90.74974822998047,-3.0123040676116943
-3.6819021701812744,0.37977153062820435,5.551359176635742,79.88660430908203,-2.994558334350586
-3.6812360286712646,0.36662518978118896,5.581142425537109,80.82633209228516,-3.0040249824523926
-3.2358109951019287,0.6992242932319641,5.570908546447754,88.7008056640625,-3.0719101428985596
-3.466958522796631,0.5562654137611389,5.564943313598633,56.13684844970703,-1.749759316444397
-3.4560787677764893,0.4944169521331787,5.570188522338867,88.78941345214844,-3.02203369140625
-4.128646373748779,0.45304834842681885,5.557985782623291,82.85456848144531,-3.0072953701019287
-3.572812795639038,0.6366344094276428,5.556500434875488,85.29480743408203,-3.013939380645752
-3.443174123764038,0.7594540119171143,5.58332633972168,84.21525573730469,-3.060253381729126
-2.9273860454559326,0.28294432163238525,5.5762152671813965,82.48323059082031,-3.0691325664520264
-3.14473557472229,0.6325626373291016,5.577381610870361,79.81794738769531,-3.0662522315979004
-6.886308193206787,-0.1898106187582016,5.579999923706055,62.72416687011719,-2.9620003700256348
-3.1791951656341553,0.4341529309749603,5.5793561935424805,88.59798431396484,-3.070258378982544
-2.635427474975586,0.39652398228645325,5.5868916511535645,85.70208740234375,-3.1091232299804688
-3.0629241466522217,0.46129074692726135,5.582592964172363,91.50617980957031,-3.0705254077911377
-2.1401209831237793,0.8247061371803284,5.580236434936523,80.89892578125,-3.1100354194641113
-2.354400634765625,0.4259530007839203,5.605555534362793,89.09635925292969,-3.1286604404449463
-2.521315574645996,0.7791004776954651,5.595121383666992,88.32612609863281,-3.1331801414489746
-2.1003689765930176,0.492230087518692,5.619900703430176,56.77836608886719,-1.4513142108917236
-3.1415059566497803,0.8057340383529663,5.5908684730529785,88.71086883544922,-3.1174066066741943
-3.1528449058532715,0.6873654127120972,5.5906195640563965,93.07339477539062,-3.113462209701538
-2.4617562294006348,0.6493434906005859,5.615515232086182,90.49424743652344,-3.1493029594421387
-2.760435104370117,0.6038629412651062,5.5949320793151855,89.81832885742188,-3.133356809616089
-2.266059637069702,0.5110173225402832,5.604674339294434,85.18125915527344,-3.172299861907959
-2.9736039638519287,0.5442370772361755,5.599981784820557,89.25303649902344,-3.112476110458374
-3.0545201301574707,0.40256673097610474,5.601585388183594,86.90489196777344,-3.096957206726074
-2.926927089691162,0.6250327229499817,5.597768306732178,88.49811553955078,-3.0807974338531494
-2.140733242034912,0.49953415989875793,5.620447158813477,86.83196258544922,-3.143817663192749
-2.7173869609832764,0.4010595679283142,5.605860233306885,86.20269775390625,-3.1420304775238037
-1.6825839281082153,0.735150158405304,5.642483234405518,89.91753387451172,-3.18045973777771
-1.6825839281082153,0.735150158405304,5.642483234405518,89.91753387451172,-3.18045973777771
-1.6825839281082153,0.735150158405304,5.642483234405518,89.91753387451172,-3.18045973777771
-2.2454099655151367,0.5766506195068359,5.617828369140625,93.53565979003906,-3.110697031021118
-2.5274930000305176,0.6646552681922913,5.628108024597168,91.74933624267578,-3.115565776824951
-2.65291690826416,0.8619617819786072,5.628844738006592,83.72927856445312,-3.1324405670166016
-2.335817813873291,1.1253695487976074,5.636987209320068,84.58314514160156,-3.183603048324585
-2.2713682651519775,0.811254620552063,5.638199806213379,83.70533752441406,-3.1915576457977295
-1.8700858354568481,0.6805657148361206,5.632116317749023,89.53614807128906,-3.203920841217041
-2.299513578414917,0.760923445224762,5.6260085105896,84.62128448486328,-3.1586833000183105
-2.0831146240234375,0.9422431588172913,5.645677089691162,91.11312103271484,-3.201796770095825
-1.183220624923706,0.5498367547988892,5.664090633392334,89.58110809326172,-3.280574321746826
-1.2656517028808594,0.5920458436012268,5.66624641418457,93.8580322265625,-3.288093328475952
-1.0310025215148926,0.44938531517982483,5.65835428237915,83.62316131591797,-3.2681164741516113
-1.1364412307739258,0.6157886981964111,5.661252975463867,89.09416198730469,-3.2539453506469727
-1.5170809030532837,0.3717069625854492,5.674703598022461,88.26870727539062,-3.2666702270507812
-1.3505926132202148,-2.626704454421997,5.668205738067627,84.38685607910156,-3.262754440307617
-1.1705284118652344,0.8775264024734497,5.6584577560424805,84.36865234375,-3.259697675704956
-0.24316354095935822,0.9388699531555176,5.697254657745361,79.25269317626953,-3.3165342807769775
-0.7983641028404236,0.6406850814819336,5.684242248535156,79.09903717041016,-3.3097054958343506
-0.9329473376274109,0.5216625332832336,5.687775135040283,86.82369232177734,-3.3127377033233643
-1.403792142868042,0.6925848126411438,5.674595355987549,83.0628890991211,-3.279719591140747
-1.379919171333313,0.5661258101463318,5.670706748962402,84.6463394165039,-3.283770799636841
-1.4645671844482422,0.5847402215003967,5.669666290283203,90.14212036132812,-3.2719335556030273
-1.1868826150894165,0.735063910484314,5.681581974029541,84.95545196533203,-3.3231863975524902
-1.1463994979858398,0.6501529812812805,5.688220500946045,86.61724090576172,-3.3191351890563965
-0.41266849637031555,0.6536942720413208,5.711638450622559,84.8177719116211,-3.400862693786621
-0.7141533493995667,0.6091662049293518,5.706284046173096,85.07341003417969,-3.3474035263061523
-0.32736536860466003,0.5303727984428406,5.704795837402344,85.42401123046875,-3.379361629486084
